id,longitude,latitude
22300003,-3.450565,48.764396
22300007,-3.477921,48.744378
22302001,-3.424264,48.721687
22350001,-2.153631,48.295054
22350004,-2.150463,48.290843
22350006,-2.179623,48.381628
22350008,-2.172876,48.271403
22360001,-2.730524,48.496569
22370001,-2.534974,48.581716
22390001,-3.186767,48.477206
22400001,-2.520921,48.4669
22400002,-2.58454,48.476811
23700001,2.496203,46.026625
22400003,-2.537698,48.468142
22400004,-2.513651,48.461551
22400005,-2.504205,48.462711
22410001,-2.850863,48.658258
22430001,-2.438514,48.619958
22440002,-2.85403,48.522864
22460003,-2.839455,48.281642
22600008,-2.759957,48.177827
22480001,-3.16437,48.306596
22480002,-3.159242,48.313284
23300001,1.494752,46.238916
22490001,-2.00415,48.525475
22500001,-3.041067,48.772716
22500002,-3.041067,48.772716
22500003,-3.039027,48.748417
22520001,-2.829399,48.612499
22540001,-3.340357,48.565553
22540002,-3.337257,48.569475
22550001,-2.286374,48.598687
22560001,-3.5723,48.769952
22570001,-3.175763,48.226833
22580001,-2.931709,48.688367
22590001,-2.817292,48.563189
22600002,-2.751553,48.166331
22600003,-2.750195,48.176822
22600005,-2.684829,48.178258
22600007,-2.747269,48.17595
22630001,-1.977437,48.378759
22640001,-2.4439,48.421769
22640003,-2.484447,48.439617
22650001,-2.182549,48.568468
22650002,-2.182549,48.568468
22700001,-3.4427,48.800511
22700002,-3.448159,48.79292
22710001,-3.299139,48.809016
22730001,-3.501789,48.824389
23800001,1.677828,46.298593
22800001,-2.912187,48.407791
22800002,-2.898861,48.398835
22810001,-3.454616,48.563797
22810002,-3.454616,48.563797
22940002,-2.821186,48.41752
22950001,-2.739016,48.492255
22950003,-2.763941,48.492078
22960001,-2.750721,48.445149
22980002,-2.218049,48.432236
23000001,1.884545,46.167209
23000004,1.848307,46.183343
23000005,1.872906,46.161375
23000006,1.894392,46.176048
23000007,1.837408,46.100534
23300002,1.506036,46.230926
23008001,1.876884,46.177283
23110002,2.482493,46.168718
23130001,2.177889,46.109394
23140003,2.185012,46.196944
23150001,2.044598,46.083632
23170001,2.429794,46.186258
23200001,2.171789,45.947794
23200002,2.162438,45.95278
23230001,2.238879,46.195587
23240002,1.649717,46.164564
23300004,1.493033,46.24566
23400003,1.764404,45.954676
23500002,2.175323,45.887384
24100005,0.482062,44.857823
24000001,0.734283,45.17812
24000002,0.732535,45.177483
24000004,0.747232,45.180369
24000005,0.700614,45.197229
24000007,0.717632,45.188719
24000011,0.700614,45.197229
24100002,0.493072,44.850057
24100003,0.533955,44.866642
24100004,0.478754,44.855768
24100007,0.492398,44.848085
24100010,0.496128,44.833401
24100011,0.532041,44.849454
24100012,0.47846,44.83236
24100014,0.493072,44.850057
24107001,0.496635,44.86175
24110001,0.523341,45.143923
24800003,0.902051,45.413959
24114001,0.453,44.836135
24120005,1.301267,45.129903
24120006,1.296222,45.13029
24130002,0.328076,44.861228
24150001,0.778624,44.851114
24160001,1.043062,45.333032
24160002,1.055452,45.337246
24170001,1.01013,44.771626
24200001,1.237435,44.893176
24200002,1.214943,44.892043
24200005,1.237435,44.893176
24200006,1.230744,44.873744
24220002,1.044089,44.863895
24240001,0.491864,44.793283
24250001,1.203803,44.799513
24250003,1.213893,44.817301
26120003,5.014043,44.90157
24260001,0.925218,44.913744
24270001,1.143117,45.401178
24270003,1.209413,45.39593
24290001,1.076065,45.014273
24300001,0.666672,45.537016
24300004,0.666966,45.540829
24310001,0.659126,45.362312
24310002,0.65517,45.357822
24320002,0.361492,45.351684
24330001,0.876751,45.144175
24330003,0.808591,45.138275
24330005,0.857146,45.122453
24600002,0.353032,45.251925
24360002,0.639385,45.687423
24380001,0.711056,45.022054
24390001,1.139336,45.267019
24400001,-0.508885,44.90223
24400003,0.346085,45.040974
24400004,0.37365,45.033525
24420001,0.872452,45.307312
24430001,0.66079,45.193423
24430003,0.657085,45.197238
25000002,5.984159,47.244174
25240001,6.195082,46.714177
24440001,0.770684,44.761214
24450001,0.971779,45.536433
24460002,0.870351,45.343661
24470001,0.742698,45.493846
24480001,0.906865,44.842613
24490001,0.007409,45.15632
24490002,0.005512,45.146796
24500002,0.403564,44.672871
24580001,0.981406,45.043816
24590002,1.318863,44.9741
24600001,0.353032,45.251925
24600003,0.357578,45.228438
24620001,1.019616,44.935604
24650001,0.665781,45.201738
24660003,0.69037,45.168287
24700001,0.15052,45.008564
24750001,0.777333,45.185516
26200002,4.873581,44.643472
24750002,0.739263,45.17877
24750004,0.734722,45.195735
24800002,0.926032,45.422959
25000004,6.036609,47.230399
25000006,6.02093,47.247971
25000007,5.985653,47.232837
25000008,6.029198,47.259409
25000009,5.994323,47.230681
25000011,5.970145,47.21815
25000020,6.011833,47.257118
25000021,5.912979,47.191011
25000022,6.032128,47.249471
25000023,6.02093,47.247971
25022001,6.064959,47.263717
25057001,5.995487,47.230821
25110002,6.361092,47.345741
25110003,6.349097,47.351587
25110004,6.348506,47.349976
25120001,6.801123,47.253864
25120004,6.811266,47.24624
25150002,6.768176,47.388077
25500006,6.61088,47.057376
25150003,6.731466,47.42604
25200001,6.81119,47.525402
25200002,6.80821,47.508262
25200005,6.816508,47.498551
25210003,6.721633,47.159158
25220002,6.069172,47.277767
25220003,6.104473,47.270774
25250002,6.58089,47.4481
25290005,6.130267,47.105521
25300001,6.336666,46.909359
25300006,6.3329,46.888026
25300007,6.33344,46.90427
25320001,5.900745,47.15909
25330001,6.068899,47.039216
25340001,6.497659,47.393744
25350001,6.812605,47.448445
25370002,6.378743,46.771623
25390001,6.521952,47.128879
25400001,6.839433,47.49636
25400003,6.853861,47.473162
25400004,6.846667,47.475067
25410002,5.829141,47.187003
25410005,5.796475,47.17793
25420001,6.778564,47.482018
26300012,5.000879,44.99962
25420002,6.778564,47.482018
25440001,5.885821,47.100992
25480001,5.953616,47.252777
25480003,5.966846,47.251181
25480004,5.997564,47.27572
25490001,6.913878,47.523683
25500001,6.608945,47.055716
25500002,6.613846,47.054827
25500005,6.617604,47.05751
25510001,6.541001,47.216524
25530001,6.397027,47.182419
25550001,6.749289,47.510705
25560001,6.153103,46.852904
25600003,6.833201,47.514366
25610001,5.779049,47.042772
25640003,6.197838,47.336014
25640004,6.254508,47.321459
25640008,6.126816,47.320121
25660001,6.220768,47.171249
25660002,6.104872,47.208724
25700003,6.835088,47.483
25720002,5.999218,47.206997
25720008,5.999205,47.207191
25800002,6.334225,47.14844
25800003,6.343609,47.122362
25870002,6.010838,47.327296
26000001,4.879146,44.901487
26000003,4.877991,44.919423
26000004,4.915433,44.921068
26000007,4.883882,44.91008
26000008,4.915228,44.927338
26000011,4.915792,44.926918
26000013,4.914271,44.912609
26000014,4.877991,44.919423
26120004,5.018767,44.924691
26000015,4.915433,44.921068
26000016,4.912311,44.940556
26100001,5.060539,45.045528
26100002,5.009786,45.04464
26100003,5.023974,45.04465
26100005,5.069945,45.046851
26100007,5.075055,45.048728
26110001,5.128246,44.357923
26110003,5.239834,44.385436
26110004,5.129781,44.359755
26120001,5.007621,44.901553
26130002,4.860411,44.360531
26140003,4.855717,45.236524
26140004,4.822713,45.272849
26140005,4.817462,45.287858
26150001,5.352596,44.76054
26150002,5.385238,44.751022
26170001,5.270787,44.274451
26190001,5.288099,45.025029
26200003,4.746134,44.535568
26200004,4.757221,44.569027
26216001,4.736926,44.55504
26220001,5.037402,44.525391
26230002,4.894061,44.420322
26240002,4.814349,45.194496
26240003,4.814126,45.181609
26240004,4.814811,45.181081
26240006,4.813777,45.170844
26250001,4.84159,44.77197
26260001,4.968627,45.117676
26270002,4.810743,44.746555
26270003,4.806072,44.733191
26270004,4.834719,44.759107
26320001,4.948388,44.964573
26270006,4.799945,44.70501
26290003,4.712523,44.419103
26290008,4.712086,44.432546
26300001,5.054837,45.037429
26300003,5.057131,45.036058
26300005,4.88001,44.986529
26300006,5.065087,45.039185
26300008,5.028065,44.97623
26300009,4.940561,45.014482
26300010,5.088061,45.000243
26300011,5.054837,45.037429
26380001,5.049486,45.084841
26390001,5.024275,45.254476
26400002,5.030292,44.726566
26400003,5.006284,44.733709
26400004,5.045666,44.719385
26400006,5.029571,44.728411
26400007,5.017092,44.729574
26450001,4.965159,44.611842
26500002,4.883033,44.971875
26500003,4.905876,44.958855
26503001,4.884716,44.958706
26600002,4.834566,45.071811
26600003,4.844955,45.068244
26600004,4.879118,45.049404
26600005,4.879118,45.049404
26600007,4.884829,45.015136
26600008,4.831095,45.107248
26600012,4.879118,45.049404
26600014,4.831095,45.107248
26730001,5.169158,45.051146
26740001,4.806369,44.547609
26740002,4.801638,44.547647
26740003,4.873581,44.643472
50600003,-1.091715,48.609255
26760001,4.941641,44.865204
26780003,4.717849,44.493068
26780007,4.717849,44.493068
26790002,4.943138,44.287476
26790003,4.964323,44.289529
26800003,4.878063,44.878835
26800005,4.873813,44.853676
26800006,4.878063,44.878835
26902001,4.924045,44.904473
27000002,1.139781,49.019715
27000003,1.129986,49.03065
27000004,1.173149,49.023615
27000006,1.16691,49.011354
27000007,1.128675,49.041214
27100001,1.209596,49.270504
27140003,1.78261,49.284566
27110002,0.964755,49.147573
55130002,5.480386,48.550013
27120001,1.384051,49.01465
27120002,1.395428,49.00964
27120003,1.376166,49.011879
27130001,0.921736,48.759654
27130002,0.928779,48.746075
27130004,0.977293,48.745775
27130005,0.916084,48.732328
27140002,1.785861,49.278527
27140004,1.762088,49.278347
27140006,1.767347,49.27917
27150001,1.621955,49.302171
27150002,1.61302,49.307544
27160001,0.919418,48.849922
27170001,0.847175,49.122752
27170002,0.78809,49.11366
27190003,1.029902,48.998077
27220001,1.283886,48.9096
28120001,1.250037,48.30306
27190004,0.937781,48.95649
27200001,1.472037,49.090931
31420003,0.894772,43.211587
27200002,1.50231,49.082454
27200004,1.493836,49.088038
27200006,1.48873,49.099065
27201001,1.465068,49.095337
27210001,0.398986,49.359645
27210003,0.319219,49.312628
27210004,0.335561,49.348289
27210006,0.319219,49.312628
27230002,0.453817,49.136854
27230003,0.453473,49.138691
27230004,0.460938,49.151677
27240001,1.069416,48.86453
27250001,0.701245,48.814994
27250002,0.71921,48.82107
27260001,0.437166,49.278181
27260002,0.380043,49.245119
27270001,0.541017,49.017825
27290001,0.660475,49.293659
27300002,0.675841,49.155122
27300003,0.604767,49.090228
27560001,0.497453,49.225355
27300004,0.612832,49.104073
29120004,-4.229791,47.865589
27310001,0.916184,49.353509
27310003,0.816099,49.35631
27310004,0.804138,49.354637
27310005,0.812116,49.356151
27310006,0.840953,49.346794
27350001,0.726496,49.379311
27370001,0.936765,49.209527
27370002,0.964168,49.248965
27380001,1.385816,49.371468
27380002,1.353026,49.363723
27400001,1.183051,49.211013
27400003,1.185413,49.204289
27400004,1.166614,49.220773
27400006,1.199099,49.206533
27404001,1.169626,49.209954
27600001,1.341456,49.15585
27406001,1.181769,49.239023
27600003,1.403941,49.144959
27460001,1.15254,49.318992
27460002,1.159336,49.32014
27460003,1.159336,49.32014
27500001,0.52786,49.351754
27500002,0.501047,49.356391
27500003,0.548552,49.31131
27500004,0.524611,49.341562
27520001,0.876557,49.289845
27540001,1.458782,48.881512
27600004,1.335248,49.162054
27610001,1.258679,49.326096
27620002,1.611054,49.098389
27930003,1.160611,49.043976
27670001,0.926966,49.289684
27700001,1.405271,49.243956
27700003,1.415184,49.24619
27700004,1.437597,49.247979
27700005,1.415184,49.24619
27800001,0.716056,49.19875
27800002,0.7147,49.194107
27910001,1.36388,49.412377
27930001,0.935562,48.958591
27930002,1.200047,49.014976
27930004,1.159235,48.971831
27930005,1.200047,49.014976
27930006,1.200047,49.014976
27930008,1.160774,49.044358
27940003,1.335993,49.168863
27950001,1.432732,49.117329
27950002,1.451677,49.102269
28000001,1.527409,48.451142
28000002,1.481195,48.464139
28000004,1.521184,48.437488
28000007,1.484278,48.435952
28000008,1.505788,48.44957
28000009,1.521184,48.437488
28000010,1.521184,48.437488
28000011,1.505788,48.44957
28100002,1.347433,48.738788
28100003,1.339234,48.75391
28100006,1.390068,48.743241
28120002,1.255176,48.305188
28120003,1.249129,48.299509
28130001,1.575506,48.586115
28130002,1.591846,48.579286
28130003,1.571309,48.581748
28150001,1.630918,48.269154
28160001,1.187883,48.211403
28160003,1.178854,48.208592
30090001,4.332758,43.813039
28300005,1.506377,48.473042
28160006,1.175938,48.215706
28170001,1.23851,48.576741
28190001,1.361695,48.42583
28190002,1.241167,48.4512
28190003,1.251895,48.449002
28200001,1.348222,48.07238
30300002,4.634278,43.81138
28200002,1.335206,48.061541
31830001,1.30856,43.569455
28200003,1.383436,48.109111
28200004,1.383404,48.108926
28200005,1.333548,48.074451
28210001,1.538007,48.649694
28210002,1.518642,48.636642
28210003,1.538007,48.649694
28220002,1.24393,47.992893
28240001,1.009883,48.467473
28240002,1.007602,48.464766
28240005,1.025784,48.475186
28250001,1.024113,48.569565
28260002,1.450626,48.861357
28260003,1.387257,48.843137
28260004,1.450626,48.861357
28260005,1.45756,48.860878
28270002,1.07876,48.689958
28290001,1.120564,48.103765
28300003,1.477296,48.482336
28300004,1.467592,48.453414
33130003,-0.548669,44.816919
28310001,1.854469,48.275197
28310002,1.889933,48.198775
28310004,1.855661,48.270518
28320002,1.686591,48.527762
28330002,0.827184,48.196769
28350001,1.198185,48.76469
28400002,0.863664,48.311431
28400005,0.807303,48.305288
29870002,-4.518938,48.568834
28410002,1.432982,48.780898
28420001,0.911769,48.261
28500004,1.368581,48.673639
28500005,1.341206,48.731058
28500006,1.425812,48.743876
28500007,1.368581,48.673639
28500008,1.404619,48.721447
28600002,1.579292,48.444589
28600003,1.465641,48.417695
28630001,1.496226,48.4064
28700003,1.75291,48.452271
29000002,-4.089928,47.97958
29000003,-4.089862,47.999898
29000005,-4.074064,47.982043
29180001,-4.193676,48.079735
29000006,-4.082485,48.016361
29000007,-4.043761,47.985651
29000008,-4.089928,47.97958
29000010,-4.089928,47.97958
29000011,-4.084534,47.992736
29000012,-4.089928,47.97958
29000013,-4.089862,47.999898
29100003,-4.348033,48.090934
29100004,-4.318124,48.082311
29350002,-3.68781,47.803997
29100005,-4.327935,48.080938
29100007,-4.327935,48.080938
29120001,-4.171106,47.885408
29120002,-4.221131,47.870428
29120003,-4.235439,47.864046
29120005,-4.28413,47.84136
29120006,-4.286317,47.819915
29129001,-3.794611,47.824008
29140002,-3.848521,47.96402
29140003,-3.823037,47.958067
29140006,-3.837738,47.908655
29140007,-3.837738,47.908655
74230006,6.31285,45.888747
29150003,-4.088582,48.200508
29150004,-4.089366,48.195951
29160001,-4.457376,48.28274
29160002,-4.459427,48.284249
29160003,-4.474244,48.249697
29170004,-4.022509,47.900713
29196001,-4.107575,47.983647
29200001,-4.467822,48.414123
29200002,-4.495826,48.406583
29200003,-4.487595,48.413135
29200005,-4.44339,48.39378
29200008,-4.526268,48.386998
29200014,-4.446645,48.401343
29200015,-4.493051,48.413152
29200016,-4.44339,48.39378
29200017,-4.493051,48.413152
29260004,-4.342769,48.562682
29210001,-3.81536,48.57565
29217001,-4.723493,48.341554
29233001,-4.100254,48.664125
29234001,-3.783845,48.577415
29250001,-3.986949,48.685833
29250002,-3.993541,48.677548
29260001,-4.334231,48.541225
29710003,-4.418054,47.986369
29270003,-3.581324,48.274749
29270005,-3.570188,48.277462
29280001,-4.583798,48.373925
29290001,-4.61715,48.430414
29290002,-4.621869,48.433708
29290003,-4.650235,48.361514
29291001,-3.851516,48.574582
29300002,-3.559372,47.871816
29340002,-3.687512,47.845804
29390001,-3.696221,48.026366
29390002,-3.717507,48.020341
29400001,-4.077813,48.509245
29400002,-4.062583,48.512736
29460001,-4.255759,48.359866
29403001,-4.067932,48.506328
29410001,-3.86904,48.516614
29410003,-3.921369,48.535806
29410004,-4.006295,48.518968
29700001,-4.1546,47.938773
29420002,-4.050465,48.587636
29420003,-4.033411,48.578277
29430001,-4.185943,48.654179
29430002,-4.185948,48.651032
29440001,-4.096413,48.60356
29460003,-4.259693,48.360961
29470003,-4.346869,48.387958
29470004,-4.375182,48.37984
31400005,1.458598,43.566539
29480001,-4.406078,48.400557
29490001,-4.393179,48.435565
29490002,-4.404427,48.43533
29500003,-4.068831,47.992939
29510001,-4.04754,48.080341
29520001,-3.821432,48.19675
29520003,-3.82502,48.184261
29570001,-4.594756,48.274966
29580001,-4.085868,48.250564
29590001,-4.170668,48.298943
29600003,-3.824327,48.558329
29620001,-3.717843,48.643894
29630002,-3.774462,48.68876
29640001,-3.718479,48.519425
29650001,-3.588211,48.512328
29660002,-3.919058,48.659012
29680002,-3.986706,48.713139
29690002,-3.749943,48.369102
29700002,-4.181871,47.979761
29710002,-4.421433,47.993526
29720001,-4.27359,47.900185
29720003,-4.242238,47.870248
29730002,-4.28042,47.805161
29730003,-4.280935,47.805037
29740001,-4.229425,47.820124
29770001,-4.559523,48.029891
45460003,2.397832,47.807682
29770002,-4.555038,48.026486
29770003,-4.630032,48.027694
29780001,-4.50156,48.016713
29800001,-4.258681,48.44452
29810002,-4.714289,48.432026
29820001,-4.57073,48.425579
29830002,-4.667216,48.539732
29830003,-4.658171,48.538896
30000011,4.386987,43.845956
29833001,-3.565929,48.279673
29860002,-4.427207,48.50331
29860003,-4.434052,48.489279
29870001,-4.557434,48.593106
29880002,-4.503531,48.606228
29880003,-4.512419,48.607076
29890002,-4.369235,48.64522
29900001,-3.885325,47.861189
29900002,-3.910967,47.897391
29900003,-3.92075,47.888222
29900004,-3.896753,47.86459
29900005,-3.885325,47.861189
29910002,-3.855055,47.856414
29930002,-3.750056,47.857215
30000002,4.332754,43.82082
30000005,4.400646,43.850508
30000006,4.337976,43.82033
30000008,4.384785,43.837303
30000010,4.346478,43.847803
30000012,4.321631,43.840189
30000018,4.372334,43.84069
30000019,4.37865,43.82502
30100001,4.087718,44.105523
30100002,4.073268,44.131075
30100003,4.099832,44.112138
30100005,4.08724,44.121458
30100006,4.105636,44.1343
30100011,4.091838,44.134485
30100013,4.105636,44.1343
30104001,4.09588,44.111877
30110002,4.020157,44.244076
30130004,4.645436,44.254648
30110003,4.033232,44.210165
30126008,4.700693,44.012263
30127001,4.512867,43.756847
30129002,4.470577,43.819898
30130002,4.647087,44.259741
30130005,4.601076,44.272432
30130007,4.649386,44.254781
30130010,4.649386,44.254781
30133001,4.749053,43.961089
30140001,3.986698,44.052175
30140002,3.985238,44.052518
30140003,3.9714,44.064939
30140005,3.990175,44.055166
30150001,4.779041,44.052636
30150002,4.784253,44.048896
30380001,4.062445,44.088165
30160001,4.102285,44.2882
30160002,4.106541,44.2896
30210004,4.568226,43.942597
30170001,3.857606,43.961083
30190003,4.260129,43.924817
30200003,4.619925,44.175048
30200004,4.612368,44.151334
30200005,4.635428,44.156954
30200006,4.635428,44.156954
30210001,4.57493,43.938793
30210002,4.571251,43.939078
30210006,4.570115,43.942825
30220003,4.191862,43.628799
30240002,4.204652,43.472368
30240004,4.13191,43.519559
30250001,4.081146,43.77971
30250002,4.115327,43.788309
30250003,4.092283,43.792986
30260001,3.996124,43.913938
30260002,3.939652,43.874038
30290001,4.660264,44.105555
30300003,4.611508,43.819327
30300005,4.643589,43.791379
30300006,4.611541,43.800749
30300008,4.63085,43.812163
30300010,4.634278,43.81138
30300011,4.639943,43.79022
30310001,4.2413,43.738555
30320002,4.484483,43.886734
30320003,4.440179,43.861084
30320004,4.433428,43.858985
30330001,4.623257,44.157673
30340002,4.14905,44.178067
30340003,4.12372,44.130323
30350001,4.105925,43.985255
30360001,4.481287,44.221261
55270002,5.039568,49.228563
30360002,4.14552,44.045335
30400001,4.792225,43.985348
30400002,4.778906,43.95777
30400005,4.778906,43.95777
30410001,4.168394,44.27025
30420001,4.200657,43.781829
30430002,4.295468,44.258939
30470001,4.211906,43.689825
30500001,4.196094,44.268413
30500002,4.201478,44.252694
30500003,4.201478,44.252694
30510002,4.345182,43.738766
31800005,0.717597,43.109145
30540001,4.299849,43.784592
30600002,4.271628,43.686017
30600003,4.304148,43.642559
30620001,4.28211,43.766046
30650001,4.684186,43.974017
30820002,4.273067,43.820325
30700001,4.41981,43.995524
67660002,7.908449,48.899097
30700003,4.417989,44.008221
30700004,4.400858,44.020003
30700006,4.410043,44.010559
30900014,4.320538,43.814385
30700007,4.419163,44.009629
30720001,4.100702,44.038326
30750001,3.495578,44.049878
30800001,4.439694,43.684696
30900001,4.362436,43.811654
30900002,4.342903,43.81739
30900004,4.33766,43.821771
30900006,4.300472,43.844802
30900009,4.341292,43.812934
30900015,4.332758,43.813039
30900016,4.332754,43.82082
30900017,4.329104,43.810226
31400006,1.48949,43.575001
30900018,4.341292,43.812934
30960001,4.160242,44.226607
31000001,1.410361,43.587883
31000003,1.43342,43.636366
31000004,1.454424,43.607567
31130003,1.502839,43.609558
31075001,1.482112,43.634974
70300008,6.391916,47.793419
31100004,1.40369,43.559445
31100006,1.424107,43.573644
31100007,1.395348,43.580762
31100009,1.395348,43.580762
31100010,1.395348,43.580762
31100011,1.424107,43.573644
31106001,1.394225,43.568141
31110001,0.598781,42.80308
31200009,1.428577,43.639498
31120001,1.40076,43.531462
31120002,1.398815,43.524573
31120003,1.41807,43.516963
31120004,1.397715,43.523491
31120005,1.416068,43.543037
31120007,1.391429,43.500389
31120008,1.398815,43.524573
31120009,1.398815,43.524573
31120010,1.397715,43.523491
31130002,1.50944,43.590861
31130005,1.502839,43.609558
31130006,1.502839,43.609558
31130008,1.492448,43.609577
31140001,1.423932,43.676814
31140002,1.420141,43.683874
31150002,1.412764,43.72115
31140003,1.423204,43.678115
31140004,1.422145,43.679522
31140005,1.396657,43.708319
31140006,1.457109,43.65888
31210006,0.575854,43.087328
31140007,1.431653,43.659556
31140009,1.427967,43.669205
31140010,1.420141,43.683874
31140011,1.423204,43.678115
31150001,1.405691,43.682204
69570003,4.768776,45.799358
31150003,1.410629,43.724888
31150004,1.417079,43.715374
31150005,1.410629,43.724888
31150006,1.398216,43.720885
31300006,1.39873,43.600798
31170001,1.327651,43.57795
31170002,1.343902,43.581459
31170007,1.34794,43.586424
31180001,1.538913,43.682823
31190001,1.46888,43.353513
31190002,1.432822,43.331887
31190003,1.458612,43.363248
31190004,1.46888,43.353513
31200001,1.423492,43.619464
31200002,1.467279,43.642435
31200008,1.429467,43.639437
31200011,1.420963,43.615317
31200013,1.447093,43.615734
31200016,1.419746,43.657838
31200019,1.421785,43.655587
31200020,1.423492,43.619464
31200021,1.447093,43.615734
31200022,1.420963,43.615317
31200023,1.419746,43.657838
31210001,0.574282,43.084124
31210002,0.614694,43.111769
31210004,0.568034,43.087405
31210005,0.575844,43.087186
31220002,1.085578,43.209961
31220005,1.091071,43.207572
31230003,0.838189,43.388535
31270003,1.328752,43.531109
33000006,-0.551869,44.827708
31230004,0.843316,43.398108
31240002,1.485021,43.648419
31240003,1.506466,43.649066
31240005,1.481203,43.657652
31250001,1.998966,43.455652
31250002,2.005953,43.463941
31250003,2.007228,43.463394
31250004,1.983165,43.466584
31250005,2.002247,43.456747
31290005,1.712284,43.402928
31260001,0.980408,43.116919
31270004,1.349414,43.529593
31270005,1.353174,43.546716
31270006,1.346403,43.535828
31270007,1.346403,43.535828
31300007,1.417334,43.59909
31290001,1.705738,43.398969
31290002,1.805537,43.353115
31290003,1.769899,43.405353
31290004,1.713999,43.432434
31290007,1.713999,43.432434
31300002,1.417334,43.59909
31300003,1.39873,43.600798
31300004,1.398587,43.600738
31300005,1.422939,43.588745
31300008,1.398587,43.600738
31310001,1.19415,43.264332
31310004,1.19415,43.264332
31320001,1.498718,43.51033
31320005,1.499845,43.514082
31330001,1.298081,43.764805
31330002,1.285897,43.770725
31330005,1.296013,43.76859
31340001,1.505222,43.859247
31350002,0.651874,43.289964
31370001,1.097542,43.419657
31380002,1.560877,43.716536
31390001,1.219779,43.299982
31400002,1.488324,43.575799
31400007,1.456221,43.569377
31400008,1.473529,43.574252
31400009,1.455928,43.575259
31400010,1.455467,43.589653
31410001,1.239954,43.355276
31410004,1.254021,43.393462
31410008,1.273712,43.357103
31430002,1.068865,43.287759
31440001,0.716821,42.91793
31440002,0.648597,42.913593
31450001,1.549201,43.485982
31450002,1.549201,43.485982
31450004,1.554086,43.506929
31460002,1.751324,43.533194
31470001,1.238461,43.541083
67640002,7.673637,48.485229
31470002,1.183159,43.518024
31470003,1.180832,43.517739
31470004,1.228009,43.532988
31470005,1.188466,43.512325
31470006,1.192283,43.547263
31480002,1.063945,43.72989
31530003,1.218736,43.697057
31490001,1.263017,43.601122
31500003,1.451763,43.614836
31500004,1.48892,43.594512
31500006,1.466551,43.618084
31500012,1.479188,43.605058
31500013,1.487014,43.598895
31520003,1.477645,43.535891
31520004,1.479474,43.54014
31520005,1.479474,43.54014
31530001,1.226619,43.701371
31590001,1.709461,43.663327
31590002,1.663801,43.643603
31590003,1.474529,43.545858
31600001,1.373152,43.419463
31600002,1.325986,43.464288
31600003,1.334025,43.479501
31600005,1.318603,43.489773
31600006,1.331903,43.474768
31620002,1.40569,43.779082
31620004,1.370484,43.866277
31620005,1.393788,43.828585
31620007,1.370231,43.765321
31620009,1.414099,43.780897
31650001,1.533008,43.552866
31650002,1.519043,43.564555
31650003,1.533008,43.552866
31660001,1.612064,43.797932
31660002,1.574536,43.80768
31660004,1.623914,43.777887
31670001,1.534997,43.530128
38000013,5.731496,45.181915
31673001,1.534997,43.530128
31700001,1.334604,43.650982
75019002,2.389569,48.883785
31700003,1.390119,43.638151
31700006,1.381128,43.624549
31700007,1.365032,43.667822
31800003,0.727051,43.118164
31700009,1.390119,43.638151
31770001,1.3296,43.615538
31770002,1.32748,43.609208
31770004,1.352481,43.609876
31770005,1.336048,43.608414
31780001,1.442087,43.688395
31790002,1.382455,43.723344
31800001,0.73714,43.110705
31800002,0.829734,43.112814
31800004,0.81275,43.106291
31800007,0.73714,43.110705
31800008,0.760749,43.115956
31810002,1.460852,43.425549
31810003,1.425713,43.43847
31820001,1.284503,43.611487
31840001,1.329928,43.685918
31850003,1.531342,43.648835
31860003,1.395555,43.4596
31860004,1.38641,43.480242
31860005,1.395466,43.456049
31880001,1.273555,43.579759
32000001,0.577404,43.625389
32000002,0.566857,43.654789
32000004,0.589829,43.663543
32000005,0.588778,43.635018
32000006,0.59936,43.664143
32000008,0.594555,43.648747
32160001,0.04312,43.600647
32100002,0.376634,43.959414
32100003,0.367508,43.963395
32110001,-0.031178,43.763874
32120001,0.877621,43.728996
32120002,0.881853,43.730367
32130001,0.931266,43.490277
32130002,0.936226,43.488005
32140001,0.575703,43.417891
32150002,-0.065194,43.935438
32290001,0.079933,43.696789
33000008,-0.599472,44.834801
32190002,0.311959,43.753669
32190003,0.313249,43.775797
32200001,0.876435,43.627769
32200004,0.867354,43.630931
32200005,0.885026,43.623506
32220001,0.9228,43.469776
32230002,0.169568,43.519848
32240001,-0.089647,43.867229
32260002,0.595613,43.494198
32300001,0.396395,43.503293
33000009,-0.598703,44.836819
32300003,0.413676,43.517087
32310003,0.380478,43.883012
32340001,0.756851,43.998407
32380001,0.852742,43.869006
32400001,-0.087861,43.654688
32400003,-0.271802,43.62949
32500001,0.611159,43.896115
32500002,0.660532,43.841277
32500004,0.659994,43.851234
32500005,0.663763,43.853172
32550001,0.570083,43.609316
32600001,1.089403,43.613907
32600002,1.049234,43.585227
32700001,0.677015,43.923826
32700002,0.633244,43.937337
32720001,-0.198858,43.693372
32730002,0.202286,43.402225
38300012,5.285366,45.584739
32800001,0.108333,43.864498
32810002,0.571789,43.670956
33000002,-0.558474,44.831111
33000003,-0.569314,44.840315
33000010,-0.626224,44.841504
33000014,-0.591485,44.85628
33000015,-0.599472,44.834801
33000021,-0.569817,44.841002
33000022,-0.598703,44.836819
33000023,-0.5412,44.829016
33000024,-0.579979,44.832997
33080001,-0.568203,44.880826
33100001,-0.542458,44.843832
33110001,-0.607742,44.868249
